,date,supplyEC,supplyPH,innerCO2,innerHum,innerTemp,innerSolar
96,2024-01-20,0.0,6.0,1143.89375,70.64666666666666,15.71625,80.34916666666668
97,2024-01-21,0.0,6.000416666666666,829.6416666666668,67.07833333333333,18.017083333333336,78.81083333333333
98,2024-01-22,0.0,6.083749999999999,670.0220833333334,63.39166666666667,17.37375,68.26458333333333
99,2024-01-23,0.0,6.050833333333333,657.1695833333333,60.24125,17.150833333333335,66.14125
100,2024-01-24,0.0,6.0562499999999995,664.4608333333333,59.05291666666667,17.575,66.72708333333334
101,2024-01-25,0.0,6.0495833333333335,691.2104166666667,59.286249999999995,18.31125,70.95541666666666
102,2024-01-26,0.0,6.0,823.1066666666667,63.30375,17.504583333333333,77.36749999999999
103,2024-01-27,0.0,6.0,963.59375,62.14333333333334,18.57375,72.66083333333334
104,2024-01-28,0.4154166666666667,6.0,1013.2670833333333,63.91375,18.28291666666667,75.76458333333333
105,2024-01-29,0.62125,5.988333333333333,1008.2745833333333,61.18166666666667,18.019166666666667,76.15333333333334
106,2024-01-30,1.0,6.0,1045.7229166666666,59.83833333333333,18.875833333333333,72.56125
107,2024-01-31,0.9995833333333333,6.0,1066.4083333333333,63.58916666666667,20.304166666666667,62.262499999999996
108,2024-02-01,0.9916666666666667,6.0,810.7841666666667,67.19541666666667,19.159166666666668,71.0825
109,2024-02-02,0.39666666666666667,5.9991666666666665,830.10125,62.1825,19.38375,76.67791666666666
110,2024-02-03,0.0,6.0,735.566,74.429,17.5965,82.603
111,2024-02-04,0.49124999999999996,5.997916666666666,902.0804166666667,65.86541666666666,20.02541666666667,79.61416666666666
112,2024-02-05,0.4808333333333333,6.0,1010.9483333333333,69.89416666666666,17.222916666666666,86.21958333333333
113,2024-02-06,0.6108333333333333,6.029166666666666,994.6037500000001,71.11666666666666,17.1275,87.15791666666667
114,2024-02-07,1.0,6.0,687.9604166666667,65.51041666666667,18.750416666666666,73.63166666666667
115,2024-02-08,0.53,5.997916666666666,732.2041666666668,63.531666666666666,18.609583333333333,79.53416666666666
116,2024-02-09,0.5620833333333334,6.0,780.7054166666667,62.958333333333336,17.422916666666666,77.82125
117,2024-02-10,0.9870833333333334,6.0,656.3779166666667,65.59833333333334,17.2625,80.24416666666667
118,2024-02-11,1.3025,6.0,851.9970833333333,68.46,15.56875,79.48875
119,2024-02-12,1.4654166666666668,6.007083333333333,1084.4304166666668,65.04916666666666,15.9375,71.54958333333333
120,2024-02-13,1.1670833333333333,6.132083333333333,681.0141666666667,67.965,15.34625,71.01333333333334
121,2024-02-14,1.1741666666666666,6.0,566.9583333333334,74.78416666666666,16.805833333333332,80.32041666666667
122,2024-02-15,0.8125,6.0,506.4925,80.62541666666667,13.173333333333334,86.61125
123,2024-02-16,0.36083333333333334,6.014166666666667,704.4041666666667,66.54916666666666,16.388749999999998,74.09791666666666
124,2024-02-17,1.04875,5.985833333333333,682.6179166666667,66.27166666666666,17.340416666666666,77.49916666666667
125,2024-02-18,1.0766666666666667,6.0,653.2991666666667,79.17416666666666,13.756666666666668,83.94500000000001
126,2024-02-19,0.0,6.0,529.5970833333333,86.22958333333334,12.881666666666668,93.04875
127,2024-02-20,1.5125,5.462083333333333,501.3554166666667,85.36083333333333,13.029166666666667,89.17458333333333
128,2024-02-21,1.0691666666666666,5.565833333333334,929.6716666666666,82.55666666666667,14.724166666666667,87.56291666666668
129,2024-02-22,0.0,6.0,729.4525,80.23375,14.750833333333333,85.31958333333334
130,2024-02-23,0.014166666666666668,6.0,587.9475,75.03125,18.722916666666666,76.84583333333333
131,2024-02-24,0.16208333333333333,6.0,558.8233333333334,74.97833333333334,18.24833333333333,70.39791666666666
132,2024-02-25,0.5599999999999999,6.0,547.9458333333333,77.2825,17.51625,87.3
133,2024-02-26,1.3607692307692305,6.216923076923077,471.0884615384615,76.90615384615384,15.744615384615384,82.13153846153847
134,2024-02-27,1.0025,6.297916666666667,457.75624999999997,73.68166666666666,21.389583333333334,59.48375000000001
135,2024-02-28,0.7525,6.386666666666667,655.5075,72.36375,20.152083333333334,64.79291666666667
136,2024-02-29,0.86,6.4245833333333335,787.2541666666666,78.35541666666667,17.212500000000002,78.46916666666667
137,2024-03-01,1.0016666666666667,6.4316666666666675,529.4125,70.73458333333333,17.909583333333334,50.822916666666664
138,2024-03-02,0.7204166666666666,6.4750000000000005,601.3170833333334,70.32208333333334,18.047916666666666,65.58708333333333
139,2024-03-03,0.8112499999999999,6.365833333333334,541.0283333333333,75.14999999999999,19.169999999999998,75.10458333333334
140,2024-03-04,0.8470833333333333,6.329583333333333,719.5741666666667,74.18124999999999,20.69875,74.44791666666667
141,2024-03-05,0.8887499999999999,6.3062499999999995,513.1866666666666,82.15708333333333,16.407083333333333,80.33083333333333
142,2024-03-06,0.39999999999999997,6.0,735.0104166666666,70.84916666666668,20.556250000000002,71.81708333333333
143,2024-03-07,0.22333333333333336,6.0,682.1670833333334,71.04666666666667,19.530833333333334,68.77499999999999
144,2024-03-08,0.19541666666666668,6.0,665.0816666666666,68.14625,18.489166666666666,61.93375
145,2024-03-09,0.08125,6.0,677.4375,65.98125,20.513749999999998,65.7675
146,2024-03-10,0.5408333333333334,5.999583333333334,630.83,65.4975,20.830833333333334,66.74458333333332
147,2024-03-11,0.0,6.0,634.2295833333334,68.88458333333334,21.412499999999998,73.37625
148,2024-03-12,0.4566666666666666,6.0,638.625,73.165,20.077916666666667,82.16416666666667
149,2024-03-13,0.30833333333333335,6.0,599.1558333333334,66.07000000000001,21.488333333333333,72.90416666666667
150,2024-03-14,0.5670833333333333,6.0,670.4554166666667,65.81166666666667,21.612916666666667,74.71458333333334
151,2024-03-15,0.9345833333333333,6.0,590.53125,64.64791666666666,21.92958333333333,69.99583333333334
152,2024-03-16,0.61125,6.0,756.92875,66.31750000000001,22.05333333333333,58.399166666666666
153,2024-03-17,0.6124999999999999,6.0,579.5266666666666,68.38541666666667,22.31041666666667,62.124583333333334
154,2024-03-18,0.4666666666666666,6.0,768.1225,63.95208333333333,21.810833333333335,54.13833333333333
155,2024-03-19,0.04750000000000001,6.0,632.6875,71.73291666666667,21.417083333333334,65.98083333333334
156,2024-03-20,0.5525,6.0,547.6270833333333,67.39416666666666,19.635416666666668,59.85958333333334
157,2024-03-21,0.9454166666666667,6.0,574.5091666666666,64.71708333333333,20.885,68.10000000000001
158,2024-03-22,1.0,6.0,659.7520833333333,81.79083333333334,20.867916666666666,65.39958333333334
159,2024-03-23,0.9354166666666667,6.0,526.9116666666666,67.79333333333334,24.38416666666667,67.48833333333333
160,2024-03-24,0.9945454545454545,6.0,686.7218181818181,80.37636363636364,21.63,64.66727272727273
161,2024-03-26,1.0,6.0,417.0,72.08428571428571,19.437142857142856,80.47142857142856
162,2024-03-27,0.98875,6.0,491.285,68.83958333333334,21.37375,81.63250000000001
163,2024-03-28,1.0,6.0,441.5641666666667,77.12166666666667,18.622916666666665,93.52708333333334
164,2024-03-29,0.9991666666666666,6.0,445.9216666666667,76.60666666666667,19.49833333333333,87.07333333333334
165,2024-03-30,0.9908333333333333,6.0,607.3779166666667,70.78375,20.37333333333333,81.42708333333333
166,2024-03-31,1.0829166666666665,6.0,462.63708333333335,61.96958333333333,21.327916666666667,66.58916666666667
167,2024-04-01,1.00125,6.0,464.445,60.68541666666667,21.861666666666665,65.15666666666667
168,2024-04-02,1.0591666666666668,6.0,464.8745833333333,63.442499999999995,22.75125,69.28541666666666
169,2024-04-03,1.0004166666666667,6.0,349.0445833333333,75.95083333333334,21.054166666666667,92.84583333333335
170,2024-04-04,1.0,6.0,552.2704166666666,77.21375,21.38083333333333,91.57666666666667
171,2024-04-05,1.5170833333333331,6.0,500.2345833333333,70.54083333333334,21.967916666666667,80.56125
172,2024-04-06,0.45375000000000004,5.997916666666666,473.4941666666667,64.81916666666666,20.8,77.09916666666666
173,2024-04-07,0.6479166666666667,5.998333333333334,468.74291666666664,61.90208333333334,21.83458333333333,70.02583333333332
174,2024-04-08,1.0258333333333334,5.982500000000001,368.90333333333336,60.50208333333333,20.861250000000002,67.58375
175,2024-04-09,1.0999999999999999,5.91125,422.6425,63.734166666666674,21.555833333333336,71.77916666666667
176,2024-04-10,0.9966666666666666,5.972083333333334,512.6425,67.84666666666666,22.378333333333334,72.84708333333333
177,2024-04-11,1.0016666666666667,5.99875,466.9258333333333,64.96124999999999,23.081666666666667,75.03041666666667
178,2024-04-12,1.0270833333333333,6.0,400.6975,62.01416666666666,23.404583333333335,72.69541666666667
179,2024-04-13,1.1433333333333333,5.980833333333333,359.72416666666663,58.9725,24.065833333333334,68.9475
180,2024-04-14,1.0004166666666667,5.997916666666666,310.6820833333333,59.01166666666666,24.101666666666663,67.88375
181,2024-04-15,1.0008333333333332,5.999583333333334,308.34583333333336,73.80583333333333,22.097916666666666,91.78750000000001
182,2024-04-16,1.0,5.700833333333333,336.0275,66.99958333333333,22.392083333333332,88.51666666666667
183,2024-04-17,0.9237500000000001,6.0,373.6254166666667,61.74875,22.778333333333332,73.88458333333334
184,2024-04-18,1.0,6.0,396.38,70.381,17.286,88.1
185,2024-04-24,0.0,6.0,308.6675,66.89125,21.2425,84.2325
186,2024-04-25,0.5095833333333334,5.990833333333334,342.3858333333333,62.32583333333333,23.20583333333333,74.05958333333334
187,2024-04-26,0.3066666666666667,5.992916666666667,326.57166666666666,61.30125,22.7325,76.85708333333334
